id,title,description,publisher,trove_url,download_text,issue_count,start_date,end_date,start_year,end_year,extent,place,issn,catalogue_url
nla.obj-6026792,"The Karoolian : the unofficial log of no. 1, A.H.S. Karoola.",,s.n.],https://nla.gov.au/nla.obj-6026792,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-karoolian-the-unofficial-log-of-no-1-a-h-s-kar-nla.obj-6026792.zip,2,1918-01-01,1919-04-01,1918,1919,2 v. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn521073
nla.obj-8327183,"The Kia-ora coo-ee : official magazine of the Australian and New Zealand forces in Egypt, Palestine, Salonica & Mesopotamia.",,Kia-Ora Coo-ee,https://nla.gov.au/nla.obj-8327183,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-kia-ora-coo-ee-official-magazine-of-the-austra-nla.obj-8327183.zip,10,1918-01-01,1918-12-15,1918,1918,10 v. : ill. ; 30 cm.,Australia,,https://nla.gov.au/nla.cat-vn2170632
nla.obj-850092853,The Kilburn Speedway star.,,Kilburn Speedways S.A.,https://nla.gov.au/nla.obj-850092853,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-kilburn-speedway-star-nla.obj-850092853.zip,19,0019-01-01,1950-03-24,1947,1950,v. ; 22 cm.,South Australia,,https://nla.gov.au/nla.cat-vn1718724
nla.obj-69071575,"The Kookaburra : First Divisional Base Depot, Tel-el-Kebir.",,First Divisional Base Depot,https://nla.gov.au/nla.obj-69071575,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-kookaburra-first-divisional-base-depot-tel-el--nla.obj-69071575.zip,1,1916-01-01,1916-07-26,1916,1916,v.: ill. ; 27 cm.,Australia,,https://nla.gov.au/nla.cat-vn2107430
nla.obj-3050339991,The Kooraka : Australian nightingale.,,Leon Stone,https://nla.gov.au/nla.obj-3050339991,,0,1923-01-01,,,,v. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn2308415
nla.obj-765536757,"The Literary news : a review and magazine of fact and fiction; the arts, sciences and belles lettres.",,James Tegg,https://nla.gov.au/nla.obj-765536757,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-literary-news-a-review-and-magazine-of-fact-an-nla.obj-765536757.zip,26,1837-01-01,1838-02-03,1837,1838,1 v.,u-at--,,https://nla.gov.au/nla.cat-vn1313587
nla.obj-262805405,The Log of the lunatic ship.,,s.n.].,https://nla.gov.au/nla.obj-262805405,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-log-of-the-lunatic-ship-nla.obj-262805405.zip,1,0191-01-01,,,,v. ; 25-28 cm.,Australia,,https://nla.gov.au/nla.cat-vn585053
nla.obj-3050325195,The London aphrodite.,,Fanfrolico,https://nla.gov.au/nla.obj-3050325195,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-london-aphrodite-nla.obj-3050325195.zip,6,1928-01-01,1929-07-01,1928,1929,v. : plates ; 25 cm.,,,https://nla.gov.au/nla.cat-vn1866666
nla.obj-358884931,The Lone hand.,,W. McLeod],https://nla.gov.au/nla.obj-358884931,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-lone-hand-nla.obj-358884931.zip,166,1907-01-01,1921-02-01,1907,1921,24 v. : ill. ; 24 cm.,Australia,,https://nla.gov.au/nla.cat-vn1211693
nla.obj-3047876421,The Magazine : Parramatta Gaol magazine.,,Parramatta Gaol,https://nla.gov.au/nla.obj-3047876421,,0,1987-01-01,,,,v. : ill. ; 30 cm.,New South Wales,1030-1151,https://nla.gov.au/nla.cat-vn1630056
nla.obj-277034984,The Magical news.,,[J. Albert Briggs],https://nla.gov.au/nla.obj-277034984,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-magical-news-nla.obj-277034984.zip,2,0019-01-01,1947-12-31,1947,1947,v. ; 22cm.,Australia,,https://nla.gov.au/nla.cat-vn609370
nla.obj-6475297,The Masseydonian stretcher : the official monthly journal of the No. 1 New Zealand Stationary Hospital.,,Printed by Acquarone Salonica,https://nla.gov.au/nla.obj-6475297,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-masseydonian-stretcher-the-official-monthly-jo-nla.obj-6475297.zip,1,1916-01-01,1916-04-01,1916,1916,v.,Greece New Zealand,,https://nla.gov.au/nla.cat-vn618280
nla.obj-3050339452,The Melbourne monthly magazine of original colonial literature.,,,https://nla.gov.au/nla.obj-3050339452,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-melbourne-monthly-magazine-of-original-colonia-nla.obj-3050339452.zip,9,1855-01-01,1855-11-02,1855,1855,7 no. : ill. ; 23 cm.,,,https://nla.gov.au/nla.cat-vn1712379
nla.obj-2962374107,The Microbe.,,Alfred Dickson,https://nla.gov.au/nla.obj-2962374107,,0,1901-01-01,,,,8 v. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn1549986
nla.obj-320230446,The Militant.,,G. Reynolds,https://nla.gov.au/nla.obj-320230446,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-militant-nla.obj-320230446.zip,11,1933-01-01,1938-02-07,1933,1938,v. : ill. ; 35-44 cm.,,,https://nla.gov.au/nla.cat-vn1738115
nla.obj-597762006,The Month : a literary and critical journal.,,J.R. Clarke,https://nla.gov.au/nla.obj-597762006,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-month-a-literary-and-critical-journal-nla.obj-597762006.zip,3,1857-01-01,1860-01-01,1858,1860,v. : ill. ; 22cm.,,,https://nla.gov.au/nla.cat-vn311755
nla.obj-3050339471,The Mope-hawk : a monthly magazine of general literature.,,J. C. Pratt],https://nla.gov.au/nla.obj-3050339471,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-mope-hawk-a-monthly-magazine-of-general-litera-nla.obj-3050339471.zip,9,1868-01-01,1868-11-01,1868,1868,1 v. ; 28 cm.,,,https://nla.gov.au/nla.cat-vn1958263
nla.obj-59030053,The Municipal gazette : being the official organ of the Council for the foreign settlement of Shanghai.,,[The Council for the foreign settlement of Shanghai],https://nla.gov.au/nla.obj-59030053,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-municipal-gazette-being-the-official-organ-of--nla.obj-59030053.zip,2,1908-01-01,1938-03-25,1926,1938,v. ; 35 cm.,Shanghai (China),,https://nla.gov.au/nla.cat-vn5197505
nla.obj-255832545,The Musical salvationist.,,Salvation Army,https://nla.gov.au/nla.obj-255832545,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-musical-salvationist-nla.obj-255832545.zip,2,1886-01-01,,1892,1892,107 volumes ; 25 cm.,,0027-464X,https://nla.gov.au/nla.cat-vn6537772
nla.obj-73519713,The N.S.W. Red Cross record,,The Division,https://nla.gov.au/nla.obj-73519713,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-n-s-w-red-cross-record-nla.obj-73519713.zip,59,1914-01-01,1919-11-01,1914,1919,v. ; 25 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn1380050
nla.obj-3010543541,The Names and descriptions of all male and female convicts who arrived in the Colony of New South Wales during the year ...,,[s.n.],https://nla.gov.au/nla.obj-3010543541,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-names-and-descriptions-of-all-male-and-female--nla.obj-3010543541.zip,29,1830-01-01,1841-01-02,1830,1841,11 volumes ; 53 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2088419
nla.obj-2164214954,The Native companion : an Australian monthly magazine of literature and life.,,T.C. Lothlan,https://nla.gov.au/nla.obj-2164214954,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-native-companion-an-australian-monthly-magazin-nla.obj-2164214954.zip,4,1907-01-01,1907-12-02,1907,1907,,,,https://nla.gov.au/nla.cat-vn1573007
nla.obj-554406117,The New South Wales Aborigines' advocate : a monthly record of missionary work amongst the Aborigines,,T.E. Colebrook,https://nla.gov.au/nla.obj-554406117,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-aborigines-advocate-a-monthly--nla.obj-554406117.zip,80,1901-01-01,1908-02-29,1901,1908,80 no. ; 28 cm.,Australia,,https://nla.gov.au/nla.cat-vn739658
nla.obj-753076802,The New South Wales Magazine.,,[s.n.],https://nla.gov.au/nla.obj-753076802,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-magazine-nla.obj-753076802.zip,8,1833-01-01,1834-03-01,1833,1834,volumes ; 25 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2641604
nla.obj-518308191,The New South Wales Post Office directory.,,Wise's Directories,https://nla.gov.au/nla.obj-518308191,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-post-office-directory-nla.obj-518308191.zip,15,1887-01-01,1908-01-01,1886,1908,21 v. ; 27 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2626642
nla.obj-1389135662,"The New South Wales magazine, or, Journal of general politics, literature, science, and the arts.",,Printed by James Reading [for Thomas Henry Brain],https://nla.gov.au/nla.obj-1389135662,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-magazine-or-journal-of-general-nla.obj-1389135662.zip,11,1843-01-01,1843-11-01,1843,1843,11 volumes : illustrations ; 23 cm.,,1329-5438,https://nla.gov.au/nla.cat-vn586558
nla.obj-748141557,The New South Wales school magazine of literature for our boys and girls.,,New South Wales Department of Education,https://nla.gov.au/nla.obj-748141557,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-school-magazine-of-literature--nla.obj-748141557.zip,180,1950-01-01,1954-11-04,1950,1954,10 v. ; 24 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn1344663
nla.obj-761671852,"The New South Wales sporting and literary magazine, and racing calendar.",,[s.n.,https://nla.gov.au/nla.obj-761671852,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-sporting-and-literary-magazine-nla.obj-761671852.zip,1,1849-01-01,1849-01-01,1849,1849,1 volumes : illustrations ; 23 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn499515
nla.obj-761667094,The New South Wales sporting magazine.,,Printed by D. Wall,https://nla.gov.au/nla.obj-761667094,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-south-wales-sporting-magazine-nla.obj-761667094.zip,3,1848-01-01,1848-12-01,1848,1848,1 volumes : illustrations ; 23 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2022012
nla.obj-788254980,The New Triad.,,[s.n.],https://nla.gov.au/nla.obj-788254980,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-new-triad-nla.obj-788254980.zip,12,1927-01-01,1928-07-01,1927,1928,v. : ill. ; 29 cm.,Australia,,https://nla.gov.au/nla.cat-vn1355695
nla.obj-2967435315,The Newcastle & Maitland business directory and Hunter River District almanac for the year ... : in three parts.,,R.C. Knaggs & Co.,https://nla.gov.au/nla.obj-2967435315,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-newcastle-maitland-business-directory-and-hunt-nla.obj-2967435315.zip,2,0018-01-01,1870-01-01,1868,1870,volumes ; 22 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn725664
nla.obj-302666124,The Newcastle and Maitland Catholic Sentinel : the official organ of the diocese of Maitland.,,National Library of Australia,https://nla.gov.au/nla.obj-302666124,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-newcastle-and-maitland-catholic-sentinel-the-o-nla.obj-302666124.zip,416,1931-01-01,1968-06-01,1931,1968,online resource : illlustrations,New South Wales,2206-5466,https://nla.gov.au/nla.cat-vn7124518
nla.obj-2967440275,The Newcastle business directory and Hunter River District almanac for the year ...,,R.C. Knaggs & Co..,https://nla.gov.au/nla.obj-2967440275,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-newcastle-business-directory-and-hunter-river--nla.obj-2967440275.zip,5,0018-01-01,1872-01-01,1866,1872,volumes : colour map (folded) ; 22 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2247304
nla.obj-2967445207,The Newcastle city and country almanac & directory : with farm and garden calendar.,,R.C. Knaggs & Co.,https://nla.gov.au/nla.obj-2967445207,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-newcastle-city-and-country-almanac-directory-w-nla.obj-2967445207.zip,12,0018-01-01,1889-01-01,1875,1889,volumes : illustrations (some folded) ; 20 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn725656
nla.obj-2968602400,The Newcastle town and country almanac for the year ...,,National Library of Australia,https://nla.gov.au/nla.obj-2968602400,,0,1873-01-01,,,,online resource,New South Wales,,https://nla.gov.au/nla.cat-vn8560589
nla.obj-62308374,"The No. 5 : a magazine published by the patients and staff of No. 5 Australian General Hospital, St Kilda Road, Melbourne.",,No. 5 Australian General Hospital,https://nla.gov.au/nla.obj-62308374,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-no-5-a-magazine-published-by-the-patients-and--nla.obj-62308374.zip,3,1918-01-01,1918-10-30,1918,1918,v. : ill. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn585239
nla.obj-2890342827,"The Oakshaw annual of N.S.W. : being a concise Vade Mecum of civic, economic, historic, and general information concerning New South Wales, for the student, the politician and the man and woman of affairs.",,Little,https://nla.gov.au/nla.obj-2890342827,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-oakshaw-annual-of-n-s-w-being-a-concise-vade-m-nla.obj-2890342827.zip,2,1897-01-01,1898-01-01,1897,1898,2 volumes ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn2311846
nla.obj-2343729079,The Odd fellows' magazine [electronic resource].,,The Lodges,https://nla.gov.au/nla.obj-2343729079,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-odd-fellows-magazine-electronic-resource-nla.obj-2343729079.zip,9,1843-01-01,1845-11-01,1843,1845,v. ; 24 cm.,South Australia,1329-5632,https://nla.gov.au/nla.cat-vn1646438
nla.obj-2887633250,The Official directory and almanac of Australia.,,George Robertson,https://nla.gov.au/nla.obj-2887633250,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-official-directory-and-almanac-of-australia-nla.obj-2887633250.zip,1,1884-01-01,1883-01-01,1883,1883,v. ; 33 cm.,Australia,,https://nla.gov.au/nla.cat-vn2168820
nla.obj-2887634528,The Official directory and year-book of Australia.,,George Robertson,https://nla.gov.au/nla.obj-2887634528,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-official-directory-and-year-book-of-australia-nla.obj-2887634528.zip,1,1884-01-01,1884-01-01,1884,1884,1 v. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn1622842
nla.obj-657473276,The Order of service for the annual festival to be held in St. Andrew's Cathedral on the Feast of ... [music],,The Association.,https://nla.gov.au/nla.obj-657473276,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-order-of-service-for-the-annual-festival-to-be-nla.obj-657473276.zip,10,0018-01-01,1986-11-30,1885,1986,close scores ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn1284463
nla.obj-2635870644,The Outback battler : a quarterly magazine issued in bush interests,,Bush Publishing Scheme in South Australia],https://nla.gov.au/nla.obj-2635870644,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-outback-battler-a-quarterly-magazine-issued-in-nla.obj-2635870644.zip,8,1911-01-01,1913-04-01,1911,1913,v. ; 29 cm.,South Australia,,https://nla.gov.au/nla.cat-vn71050
nla.obj-481504128,The Pastoralists' review : a journal and record of all matters affecting the pastoral and agricultural interests throughout Australasia.,,"Twopenny, Pearse and Co.",https://nla.gov.au/nla.obj-481504128,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-pastoralists-review-a-journal-and-record-of-al-nla.obj-481504128.zip,71,1901-01-01,1910-02-15,1901,1910,v. : ill.,Australia,0314-7088,https://nla.gov.au/nla.cat-vn2819113
nla.obj-767558399,The Penny Saturday journal.,,National Library of Australia,https://nla.gov.au/nla.obj-767558399,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-penny-saturday-journal-nla.obj-767558399.zip,18,1846-01-01,1846-05-02,1846,1846,online resource,Australia,,https://nla.gov.au/nla.cat-vn7863103
nla.obj-3050339619,The Peoples poetry.,,The People's Poetry Group,https://nla.gov.au/nla.obj-3050339619,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-peoples-poetry-nla.obj-3050339619.zip,4,1939-01-01,1940-04-01,1939,1940,4 v. ; 22cm.,,,https://nla.gov.au/nla.cat-vn290696
nla.obj-2989265573,The Philatelist.,,Robson Lowe [etc.],https://nla.gov.au/nla.obj-2989265573,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-philatelist-nla.obj-2989265573.zip,1,1934-01-01,1944-07-01,1944,1944,v.: ill.; 25 cm,,0031-7373,https://nla.gov.au/nla.cat-vn122188
nla.obj-7382927,"The Pioneer observer : ""pro bono matlow"".",,H.M.A.S. Pioneer,https://nla.gov.au/nla.obj-7382927,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-pioneer-observer-pro-bono-matlow-nla.obj-7382927.zip,5,1915-01-01,1915-08-09,1915,1915,v. ; 33 cm.,Australia,,https://nla.gov.au/nla.cat-vn2109046
nla.obj-2999628361,The Port Denison Times almanac and directory.,,F.T. Rayner,https://nla.gov.au/nla.obj-2999628361,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-port-denison-times-almanac-and-directory-nla.obj-2999628361.zip,1,0186-01-01,1868-01-01,1868,1868,volumes ; 16 cm.,,,https://nla.gov.au/nla.cat-vn2406663
nla.obj-3050339635,The Port Phillip gazette.,,Rising Sun Press,https://nla.gov.au/nla.obj-3050339635,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-port-phillip-gazette-nla.obj-3050339635.zip,7,1952-01-01,1956-03-01,1952,1956,v. : ill. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn293853
nla.obj-1394058185,The Port Phillip magazine.,,Port Phillip Magazine,https://nla.gov.au/nla.obj-1394058185,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-port-phillip-magazine-nla.obj-1394058185.zip,4,1843-01-01,1843-04-01,1843,1843,volumes : illustrations ; 22 cm.,,1329-556X,https://nla.gov.au/nla.cat-vn1146368
nla.obj-2871244738,"The Presbyterian calendar of Australasia, with educational register of Victoria for ...",,"M.L. Hutchinson, Presbyterian Book Depot",https://nla.gov.au/nla.obj-2871244738,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-presbyterian-calendar-of-australasia-with-educ-nla.obj-2871244738.zip,4,1889-01-01,1892-01-01,1889,1892,v. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn2905339
nla.obj-2871533834,The Presbyterian calendar of Australasia.,,"M.L. Hutchinson, Presbyterian Book Depot",https://nla.gov.au/nla.obj-2871533834,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-presbyterian-calendar-of-australasia-nla.obj-2871533834.zip,5,1893-01-01,1897-01-01,1893,1897,v. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn2905226
nla.obj-2870582690,The Presbyterian calendar of Australasia.,,"Mason, Firth & Co.",https://nla.gov.au/nla.obj-2870582690,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-presbyterian-calendar-of-australasia-nla.obj-2870582690.zip,4,1868-01-01,1871-01-01,1868,1871,3 v. ; 18 cm.,Australia,,https://nla.gov.au/nla.cat-vn2905219
nla.obj-447071835,The Queensland Lutheran.,,The District,https://nla.gov.au/nla.obj-447071835,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-queensland-lutheran-nla.obj-447071835.zip,1,1943-01-01,1945-09-05,1945,1945,24 v. : illustrations ; 28 cm.,,,https://nla.gov.au/nla.cat-vn1603844
nla.obj-3050339418,"The Queensland magazine : a monthly periodical of literature, science and art",,"E. Gregory at the ""Courier"" General Printing Office",https://nla.gov.au/nla.obj-3050339418,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-queensland-magazine-a-monthly-periodical-of-li-nla.obj-3050339418.zip,1,1862-01-01,1862-07-05,1862,1862,v. ; 24 cm.,Queensland,,https://nla.gov.au/nla.cat-vn122235
nla.obj-3095065550,The R.V.I.A. bulletin.,,Royal Victorian Institute of Architects.,https://nla.gov.au/nla.obj-3095065550,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-r-v-i-a-bulletin-nla.obj-3095065550.zip,20,1949-01-01,1959-01-11,1951,1959,98 v. : ill. ; 22 cm.,Victoria,,https://nla.gov.au/nla.cat-vn1862226
nla.obj-11726468,The Rabaul record.,,Govt. Printer,https://nla.gov.au/nla.obj-11726468,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-rabaul-record-nla.obj-11726468.zip,28,1916-01-01,1918-07-01,1916,1918,3 v. ; 25 cm.,,,https://nla.gov.au/nla.cat-vn109176
nla.obj-3094870275,The Real property annual.,,Herald and Weekly Times,https://nla.gov.au/nla.obj-3094870275,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-real-property-annual-nla.obj-3094870275.zip,10,1912-01-01,1921-06-30,1912,1921,10 v. : ill. ; ;28-43 cm.,Victoria,,https://nla.gov.au/nla.cat-vn123293
nla.obj-353793576,The Record.,,National Library of Australia,https://nla.gov.au/nla.obj-353793576,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-record-nla.obj-353793576.zip,193,1877-01-01,1931-12-01,1877,1931,online resource : illlustrations,New South Wales,2207-1148,https://nla.gov.au/nla.cat-vn7285259
nla.obj-8419088,The Repeal : official organ of the Passive Resisters' Union.,,Edward Reginald Williams.,https://nla.gov.au/nla.obj-8419088,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-repeal-official-organ-of-the-passive-resisters-nla.obj-8419088.zip,5,1913-01-01,1913-12-13,1913,1913,v. ; 22 cm.,New Zealand,,https://nla.gov.au/nla.cat-vn1775452
nla.obj-282130191,The Revelation of Jesus Christ : a study,,Covenant Vision Ministry,https://nla.gov.au/nla.obj-282130191,,0,1991-01-01,,,,4 v. : ill. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn1879246
nla.obj-282130169,The Revelation of Jesus Christ : a study,,Covenant Vision Ministry,https://nla.gov.au/nla.obj-282130169,,0,1991-01-01,,,,4 v. : ill. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn1879246
nla.obj-13809688,The Rising sun.,,Anzac Press,https://nla.gov.au/nla.obj-13809688,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-rising-sun-nla.obj-13809688.zip,19,1916-01-01,1917-02-26,1916,1917,v. : ill. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn2884882
nla.obj-262991064,The Rising sun.,,YMCA,https://nla.gov.au/nla.obj-262991064,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-rising-sun-nla.obj-262991064.zip,1,1918-01-01,1918-10-29,1918,1918,v.,,,https://nla.gov.au/nla.cat-vn609896
nla.obj-2872129375,The Royal South Australian almanack and general directory for...,,J. Allen.,https://nla.gov.au/nla.obj-2872129375,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-royal-south-australian-almanack-and-general-di-nla.obj-2872129375.zip,11,1845-01-01,1858-01-01,1845,1858,volumes ; 18 cm.,South Australia,,https://nla.gov.au/nla.cat-vn2606380
nla.obj-2871964687,The Royal South Australian almanack for...,,Printed and published by Robert Thomas and Co.,https://nla.gov.au/nla.obj-2871964687,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-royal-south-australian-almanack-for-nla.obj-2871964687.zip,2,1839-01-01,1840-01-01,1839,1840,4 volumes ; 19 cm.,South Australia,,https://nla.gov.au/nla.cat-vn1396305
nla.obj-598579045,The Rugby League news.,,N.S.W. Rugby Football League,https://nla.gov.au/nla.obj-598579045,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-rugby-league-news-nla.obj-598579045.zip,1568,1920-01-01,1973-09-15,1920,1973,"v. : ill., ports ; 24 cm.",New South Wales,,https://nla.gov.au/nla.cat-vn397000
nla.obj-291866941,The Second Eighth,,"2/8th (Cyclist) Battalion, Essex Regiment",https://nla.gov.au/nla.obj-291866941,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-second-eighth-nla.obj-291866941.zip,1,1916-01-01,,,,v. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn610013
nla.obj-614066685,The Silver stream songster.,,Australian Song Publishing.,https://nla.gov.au/nla.obj-614066685,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-silver-stream-songster-nla.obj-614066685.zip,1,0189-01-01,1899-01-01,1899,1899,v. : illustrations ; 17 cm.,,,https://nla.gov.au/nla.cat-vn1255803
nla.obj-2873318879,The South Australian almanack and Adelaide and colonial directory for ...,,Archibald MacDougall.,https://nla.gov.au/nla.obj-2873318879,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-australian-almanack-and-adelaide-and-col-nla.obj-2873318879.zip,2,0184-01-01,1844-01-01,1843,1844,v. ; 18 cm.,South Australia,,https://nla.gov.au/nla.cat-vn1386786
nla.obj-2873393376,The South Australian almanack for ...,,Andrew Murray ; J.C. Hailes,https://nla.gov.au/nla.obj-2873393376,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-australian-almanack-for-nla.obj-2873393376.zip,1,1852-01-01,1852-01-01,1852,1852,volumes ; 18 cm.,South Australia,,https://nla.gov.au/nla.cat-vn2709094
nla.obj-2873376897,"The South Australian almanack, and general colonial directory for ...",,Andrew Murray ; James Allen,https://nla.gov.au/nla.obj-2873376897,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-australian-almanack-and-general-colonial-nla.obj-2873376897.zip,2,1849-01-01,1851-01-01,1850,1851,3 volumes ; 18 cm.,South Australia,,https://nla.gov.au/nla.cat-vn1396093
nla.obj-1403577777,The South Australian magazine.,,Archibald MacDougall,https://nla.gov.au/nla.obj-1403577777,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-australian-magazine-nla.obj-1403577777.zip,17,1841-01-01,1843-01-01,1841,1843,v. ; 23 cm.,South Australia,1440-2149,https://nla.gov.au/nla.cat-vn2009377
nla.obj-1403589304,The South Australian temperance advocate.,,,https://nla.gov.au/nla.obj-1403589304,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-australian-temperance-advocate-nla.obj-1403589304.zip,1,1841-01-01,1842-11-02,1842,1842,volumes ; 22 cm.,South Australia,1440-0650,https://nla.gov.au/nla.cat-vn161746
nla.obj-597769314,The South-Asian register.,,[s.n.],https://nla.gov.au/nla.obj-597769314,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-south-asian-register-nla.obj-597769314.zip,4,1827-01-01,1828-12-01,1827,1828,v. ; 26 x 38cm.,Australia,,https://nla.gov.au/nla.cat-vn706436
nla.obj-12283902,The Southern cross gazette.,,s.n.],https://nla.gov.au/nla.obj-12283902,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-southern-cross-gazette-nla.obj-12283902.zip,1,1917-01-01,1917-05-26,1917,1917,v. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn2044354
nla.obj-3050340052,The Southwellian,,The Society,https://nla.gov.au/nla.obj-3050340052,,0,1938-01-01,,,,22 p. ; 21 cm.,,,https://nla.gov.au/nla.cat-vn2457713
nla.obj-3050325091,The Spinner.,,Edward A. Vidler.,https://nla.gov.au/nla.obj-3050325091,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-spinner-nla.obj-3050325091.zip,24,1924-01-01,1927-12-01,1925,1927,3 v. : ill. ; 18 cm.,,,https://nla.gov.au/nla.cat-vn1644547
nla.obj-767556888,The Sporting times.,,National Library of Australia,https://nla.gov.au/nla.obj-767556888,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-sporting-times-nla.obj-767556888.zip,7,1848-01-01,1848-08-12,1848,1848,online resource,Australia,,https://nla.gov.au/nla.cat-vn7863143
